Project,Location,z [m],qc [MPa],qt [MPa],fs [MPa],u2 [MPa],Qt [-],Fr [%],Bq [-],Ic [-],Vertical total stress [kPa],Vertical effective stress [kPa],Void ratio from CPT [-],Total unit weight [kN/m3],Vs [m/s]
HKW,HKW022-SCPT,10.04949842,22.43256,22.47139488,0.20775012,0.092464,239.5503324,0.934924916,-0.000448629,1.626782815,195.78,92.87,0.530090692,19.5,274.3109863
HKW,HKW022-SCPT,15.04246259,14.90848,14.97193192,0.1413816,0.151076,105.676895,0.970966944,-0.000179858,1.847879504,293.28,139.12,0.527202953,19.5,274.8731468
HKW,HKW022-SCPT,13.11331917,28.33144,28.34753104,0.27165032,0.038312,231.6108757,0.971832714,-0.003371151,1.61148747,255.84,121.36,0.439308142,19.5,308.7295592
HKW,HKW022-SCPT,27.4414356,19.05888,19.1713392,0.17733488,0.26776,73.44093652,0.957598334,-0.000661972,1.909500583,535.08,253.82,0.389611158,19.5,309.3668326
HKW,HKW022-SCPT,28.93612731,13.60328,13.58803736,0.25575012,-0.036292,48.69263907,2.030996349,-0.028224482,2.302722827,564.33,267.695,0.32856153,19.5,309.3644996
HKW,HKW022-SCPT,16.03599779,19.96044,20.02329216,0.17139232,0.149648,132.8006884,0.871169782,-0.000724976,1.724083913,312.78,148.37,0.48159492,19.5,329.6961841
HKW,HKW022-SCPT,21.51799499,19.08412,19.17360352,0.163571,0.213056,94.26518076,0.873161978,-0.00033479,1.810715743,419.64,199.06,0.440941896,19.5,329.9970346
HKW,HKW022-SCPT,24.5161542,13.59852,13.70675064,0.13621856,0.257692,58.35419672,1.029516256,0.000491082,2.029609204,478.14,226.81,0.449922575,19.5,329.9970346
HKW,HKW022-SCPT,30.46332247,20.68312,20.80739128,0.191795,0.295884,71.717333,0.94123724,-0.00083518,1.90726401,593.97,281.755,0.364630677,19.5,329.9970346
HKW,HKW022-SCPT,31.94630117,48.12212,48.15798464,0.36249932,0.085392,160.8872467,0.765962252,-0.004845891,1.536768295,622.83,295.445,0.265897493,19.5,330.3517088
HKW,HKW022-SCPT,20.02710707,8.4134,8.50141184,0.0803394,0.209552,43.7941601,0.990563346,0.000537286,2.142553331,390.39,185.185,0.576070266,19.5,353.9086828
HKW,HKW022-SCPT,26.01428861,19.09136,19.20476,0.17263936,0.27,77.70166548,0.926888282,0.000191913,1.883561103,507.39,240.685,0.402134956,19.5,353.6869693
HKW,HKW022-SCPT,17.03713956,20.22392,20.28283928,0.1852422,0.140284,126.6649435,0.934624645,-0.00169707,1.754923287,332.28,157.62,0.458388712,19.5,379.9902506
HKW,HKW022-SCPT,33.41970406,25.77012,25.87054872,0.19691456,0.239116,81.62076278,0.790258519,-0.003618404,1.799195555,651.69,309.135,0.344429256,19.5,381.4474354
HKW,HKW022-SCPT,11.07547829,38.42076,38.42613936,0.35443028,0.012808,372.847895,0.924800853,-0.002639473,1.484233139,216.06,102.49,0.424634247,19.5,411.766358
HKW,HKW022-SCPT,34.86496841,45.24908,45.25950104,0.28904048,0.024812,138.2585656,0.64900793,-0.007474225,1.525070381,679.77,322.455,0.284080736,19.5,412.8056318
HKW,HKW022-SCPT,39.32263719,27.63312,27.73574448,0.23573732,0.244344,74.1286189,0.888162557,-0.005316662,1.863754451,766.74,363.71,0.296464663,19.5,419.7631404
HKW,HKW022-SCPT,37.77333895,29.60436,29.72998872,0.25636432,0.299116,82.9700836,0.884044057,-0.003051121,1.821355653,736.71,349.465,0.289507048,19.5,427.0546638
HKW,HKW022-SCPT,23.01707459,23.34264,23.44264032,0.20461536,0.238096,107.8890064,0.8915819,0.000117865,1.764899794,448.89,212.935,0.396686374,19.5,450.2797341
HKW,HKW022-SCPT,36.35420589,37.11168,37.04638512,0.2418012,-0.155464,108.124417,0.667649031,-0.014911451,1.635661182,709.02,336.33,0.30576108,19.5,481.1274354
HKW,HKW022-SCPT,18.05290934,11.29412,11.36975696,0.10879432,0.180088,66.00350393,0.992357052,-0.000385246,1.99916918,352.17,167.055,0.540859236,19.5,247.6967613
HKW,HKW022-SCPT,14.02259696,21.28244,21.32768912,0.19168664,0.107736,162.3285647,0.912392646,-0.001708684,1.690656071,273.39,129.685,0.485450053,19.5,291.2338143
HKW,HKW022-SCPT,12.00744077,23.78316,23.83095768,0.2240478,0.113804,212.6568511,0.949650149,-0.000388633,1.640504731,234,111,0.485324506,19.5,259.8620353
HKW,HKW022-SCPT,8.075428688,27.723,27.75818424,0.20839932,0.083772,369.0847977,0.754588308,3.41E-05,1.467037204,157.56,74.74,0.568083683,19.5,290.1718033
HKW,HKW022-SCPT,7.067850592,14.26696,14.26253488,0.10283956,-0.010536,215.0266011,0.760958135,-0.006241019,1.661627242,137.67,65.305,0.74187321,19.5,224.1415183
HKW,HKW022-SCPT,6.060272496,6.9592,6.96525808,0.08028868,0.014424,122.3987685,1.213163603,-0.007158097,1.970387239,118.17,56.055,0.831041769,19.5,224.1415183
HKW,HKW022-SCPT,5.00354425,4.35384,4.34269488,0.04564472,-0.026536,90.94871409,1.277631417,-0.003712887,2.099451158,97.5,46.25,1.01436561,19.5,221.3696046
HKW,HKW016-SCPT,40.42767296,37.7004,37.81928184,0.28894952,0.283052,99.03635321,0.780765461,-0.003559363,1.707603761,788.19,373.885,0.264002175,19.5,551.7040497
HKW,HKW016-SCPT,41.83647799,35.86176,35.84293896,0.27470584,-0.044812,90.49208851,0.79119236,-0.013515716,1.741463255,815.88,387.02,0.268522398,19.5,451.4000154
HKW,HKW016-SCPT,5.369434797,23.94216,23.96829408,0.16192588,0.062224,481.7836389,0.678645312,0.000305044,1.427105507,104.52,49.58,0.696620201,19.5,222.7032083
HKW,HKW016-SCPT,9.985822273,32.57252,32.61758936,0.26791776,0.107308,351.1720357,0.82611241,0.000153773,1.477388096,194.61,92.315,0.486205841,19.5,246.3654954
HKW,HKW016-SCPT,7.087080961,24.70052,24.73347992,0.17584504,0.078476,375.8509469,0.714302241,0.000246118,1.466244441,138.06,65.49,0.625263515,19.5,246.4472081
HKW,HKW016-SCPT,10.97929512,36.07812,36.12679296,0.31244408,0.115888,353.6690162,0.870047911,0.00009304,1.478819762,214.11,101.565,0.444695441,19.5,246.4472081
HKW,HKW016-SCPT,13.00521101,32.63076,32.68881576,0.25492968,0.138228,269.6390172,0.78666351,0.000152833,1.496699645,253.5,120.25,0.450561703,19.5,274.8731468
HKW,HKW016-SCPT,15.94803093,44.1436,44.21433304,0.30458412,0.168412,297.8366929,0.694278583,0.00011495,1.394398387,310.83,147.445,0.389855137,19.5,290.7196319
HKW,HKW016-SCPT,16.98501023,43.916,43.99272392,0.31781172,0.182676,277.9651269,0.727376497,0.000197949,1.421149484,331.11,157.065,0.374078746,19.5,290.5793663
HKW,HKW016-SCPT,22.86072175,41.81984,41.9218328,0.32670036,0.24284,196.1031038,0.787536157,0.000206086,1.516249172,445.77,211.455,0.326051004,19.5,290.9497272
HKW,HKW016-SCPT,18.94789762,47.02532,47.10956192,0.33243216,0.200576,266.7867272,0.71105064,0.000137492,1.409885503,369.33,175.195,0.350782319,19.5,309.2291551
HKW,HKW016-SCPT,19.92619304,47.42172,47.50949328,0.3402252,0.208984,255.8152339,0.722856523,0.000104305,1.421449402,388.44,184.26,0.339886016,19.5,309.2137949
HKW,HKW016-SCPT,21.41583152,46.17768,46.27054872,0.28712456,0.221116,231.5062886,0.625751016,3.77E-05,1.392192977,417.69,198.135,0.35459067,19.5,309.2291551
HKW,HKW016-SCPT,25.86466096,43.39184,43.50578936,0.33318452,0.271308,179.824995,0.774314546,0.000143114,1.524599557,504.27,239.205,0.306151159,19.5,309.2140277
HKW,HKW016-SCPT,14.94517895,56.61112,56.67444088,0.26594244,0.150764,408.2230446,0.474327687,-0.000030803,1.180618289,291.33,138.195,0.421458759,19.5,329.9970346
HKW,HKW016-SCPT,24.37489655,44.1898,44.29565008,0.31410964,0.252024,194.2494914,0.716726418,4.29E-05,1.478394184,475.41,225.515,0.322861639,19.5,329.9970346
HKW,HKW016-SCPT,27.33396157,43.23336,43.35368664,0.30717148,0.286492,169.3641219,0.716675737,0.000146743,1.510970284,533.13,252.895,0.309650249,19.5,329.9970346
HKW,HKW016-SCPT,33.20297851,22.79312,22.81801088,0.24630924,0.059264,72.21961686,1.145890984,-0.01277824,1.950344503,647.4,307.1,0.317467739,19.5,329.9970346
HKW,HKW016-SCPT,30.27500104,23.92528,23.8989796,0.22909816,-0.06262,83.20109435,1.055548965,-0.016704276,1.868929137,590.46,280.09,0.341337351,19.5,381.1934268
HKW,HKW016-SCPT,31.75307402,21.82576,21.94082656,0.20107128,0.273968,72.58712654,0.99907259,-0.001668226,1.893394904,619.32,293.78,0.357233328,19.5,381.2192738
HKW,HKW016-SCPT,28.80135223,24.718,24.8152804,0.24979028,0.23162,90.96774694,1.105832477,-0.001600348,1.859639985,561.6,266.4,0.333170578,19.5,381.2102754
HKW,HKW016-SCPT,34.64772257,27.48328,27.59259424,0.2284028,0.260272,83.99614642,0.86629685,-0.003313823,1.808697996,675.48,320.42,0.318294224,19.5,402.8633849
HKW,HKW016-SCPT,37.53721069,20.40036,20.39003136,0.2162524,-0.024592,56.55029648,1.463540638,-0.025068914,2.076765633,732.03,347.245,0.322803332,19.5,430.6541324
HKW,HKW016-SCPT,36.10535447,24.36628,24.29343688,0.21814488,-0.173436,70.61700323,0.944588404,-0.023342175,1.90087446,703.95,333.925,0.321798615,19.5,450.9430031
HKW,HKW016-SCPT,39.00975728,28.90992,29.04352032,0.25554068,0.318096,78.38836892,0.903292589,-0.00299421,1.851809653,760.5,360.75,0.286160527,19.5,450.5279145
HKW,HKW016-SCPT,18.01474848,45.67216,45.75240352,0.32059844,0.191056,272.3169601,0.706052377,0.000140586,1.408530533,351.39,166.685,0.363706609,19.5,291.2338143
HKW,HKW016-SCPT,13.98747326,34.37824,34.44015304,0.2627982,0.147412,264.1352212,0.768873687,0.000120146,1.484555353,272.61,129.315,0.433904317,19.5,274.8731468
HKW,HKW016-SCPT,11.99839221,30.04484,30.09777344,0.2726878,0.126032,269.4138648,0.911626018,0.000116335,1.560195958,234,111,0.453982189,19.5,274.8731468
HKW,HKW016-SCPT,9.002492347,31.903,31.94404744,0.24235288,0.097732,381.4082818,0.762179977,0.000172718,1.444221552,175.5,83.25,0.521686095,19.5,224.1415183
HKW,HKW016-SCPT,7.971116985,26.60396,26.64135512,0.18991948,0.089036,358.7969264,0.716564176,0.000273823,1.460586711,155.61,73.815,0.587495465,19.5,234.9023067
HKW,HKW016-SCPT,6.006592487,24.45876,24.48762408,0.16792364,0.068724,438.8922139,0.689763418,0.000296899,1.438894706,117,55.5,0.666428445,19.5,222.7598731
HKW,HKW014-SCPT-A,28.95354889,19.83324,19.95275016,0.17150416,0.284548,72.40576577,0.888299777,-0.000656793,1.889552498,564.72,267.88,0.387306833,19.5,229.8941948
HKW,HKW014-SCPT-A,5.077692458,13.68448,13.70672488,0.0783166,0.052964,289.7032131,0.575133336,0.000066516,1.538196204,99.06,46.99,0.870616265,19.5,245.5309981
HKW,HKW014-SCPT-A,6.073847087,16.90084,16.92564688,0.1262752,0.059064,298.0025293,0.758712118,-0.000151432,1.576557697,118.56,56.24,0.725024278,19.5,246.2455885
HKW,HKW014-SCPT-A,23.01104141,35.5282,35.61775912,0.32054612,0.213236,165.2248105,0.909875395,-0.000662236,1.621634954,448.89,212.935,0.328548398,19.5,266.7237007
HKW,HKW014-SCPT-A,10.08200145,13.89412,13.93724896,0.11562752,0.102688,147.131845,0.845327637,-3.65E-05,1.747482944,196.56,93.24,0.638337715,19.5,274.8989272
HKW,HKW014-SCPT-A,19.98216336,36.65704,36.73785136,0.361768,0.192408,196.6674862,0.995540726,-0.00033874,1.613878966,389.61,184.815,0.330739369,19.5,291.7873087
HKW,HKW014-SCPT-A,21.4935305,35.10448,35.18785336,0.33789476,0.198508,174.9305732,0.969873361,-0.000633269,1.633841203,419.25,198.875,0.330801825,19.5,297.2099948
HKW,HKW014-SCPT-A,25.95528592,28.0326,28.13327568,0.25750356,0.239704,115.1116375,0.922970305,-0.00098388,1.738557095,506.22,240.13,0.346090161,19.5,297.1808774
HKW,HKW014-SCPT-A,27.45516026,39.23588,39.34907504,0.3947602,0.269512,152.8328892,1.016834367,-0.000308634,1.667692295,535.47,254.005,0.274191046,19.5,306.0438601
HKW,HKW014-SCPT-A,17.03507995,28.60004,28.65584288,0.26266152,0.132864,179.6683623,0.931916886,-0.001432569,1.638444855,332.28,157.62,0.402400785,19.5,310.0329092
HKW,HKW014-SCPT-A,19.04639056,38.79916,38.876692,0.37539308,0.1846,218.6447949,0.974970418,-0.000275592,1.579970766,371.28,176.12,0.332172784,19.5,310.0329092
HKW,HKW014-SCPT-A,7.06181741,25.88404,25.89465592,0.1932522,0.025276,394.2366644,0.750124074,-0.001808183,1.468188153,137.67,65.305,0.607390735,19.5,328.8575212
HKW,HKW014-SCPT-A,11.09388515,14.52756,14.57514432,0.12099648,0.113296,139.866719,0.842786099,-3.34E-05,1.747611397,216.45,102.675,0.609989422,19.5,330.0943449
HKW,HKW014-SCPT-A,13.05391772,19.47984,19.53194016,0.15159496,0.124048,159.3561386,0.786476515,-0.000528521,1.66415705,254.67,120.805,0.540971785,19.5,330.261128
HKW,HKW014-SCPT-A,16.02546841,18.72232,18.80360848,0.22841196,0.193544,124.2506563,1.630726948,0.005489806,1.971150984,312.39,148.185,0.438638737,19.5,330.424903
HKW,HKW014-SCPT-A,15.04871695,27.06896,27.12936608,0.2293344,0.143824,193.0110194,0.856061696,-0.000395828,1.60570044,293.28,139.12,0.44403737,19.5,354.1420803
HKW,HKW014-SCPT-A,30.42945426,15.47208,15.58597224,0.12694436,0.271172,53.30921426,0.851009488,-0.002560401,1.998951107,593.19,281.385,0.426246018,19.5,354.2753384
HKW,HKW014-SCPT-A,31.8679779,22.56368,22.59017864,0.13708068,0.063092,74.56419194,0.629926632,-0.01169976,1.76418189,621.27,294.705,0.407292761,19.5,413.3016755
HKW,HKW014-SCPT-A,33.34486066,31.68644,31.7945732,0.23547708,0.25746,100.9386211,0.750238458,-0.003077341,1.69946871,650.13,308.395,0.322022262,19.5,450.69797
HKW,HKW014-SCPT-A,34.81936519,22.1782,22.15836592,0.15471972,-0.047224,66.677692,0.718662942,-0.019276677,1.846474038,678.99,322.085,0.376694826,19.5,450.69797
HKW,HKW014-SCPT-A,39.21379828,37.98324,37.99367448,0.24100928,0.024844,102.583782,0.642046211,-0.010229144,1.628959973,764.79,362.785,0.29689364,19.5,450.9601819
HKW,HKW014-SCPT-A,36.28811811,22.92824,22.99952576,0.17664368,0.169728,66.48416302,0.822966022,-0.008806413,1.895682356,707.46,335.59,0.348956872,19.5,486.2243713
HKW,HKW014-SCPT-A,37.74175125,9.07664,8.95839152,0.32854208,-0.281544,23.55125685,3.984356452,-0.082054569,2.779318161,735.93,349.095,0.257557741,19.5,496.0707136
HKW,HKW014-SCPT-A,24.45852187,28.316,28.38111344,0.2390652,0.155032,123.2730844,0.854824271,-0.003629431,1.694003887,476.97,226.255,0.363025719,19.5,222.0605227
HKW,HKW014-SCPT-A,18.0231272,37.9392,38.01304944,0.3798042,0.175832,226.0325423,1.008802309,-0.000230097,1.589404881,351.39,166.685,0.338589367,19.5,314.8836366
HKW,HKW014-SCPT-A,14.02614379,18.38776,18.44500264,0.15251036,0.136292,140.1251486,0.839349821,-0.000408428,1.712691389,273.39,129.685,0.524639117,19.5,330.5239018
HKW,HKW014-SCPT-A,12.06535948,14.55404,14.60037104,0.12266232,0.110312,128.7387227,0.852637532,-0.000904583,1.767010272,235.17,111.555,0.592560266,19.5,308.8143863
HKW,HKW014-SCPT-A,8.018099548,34.24624,34.25279536,0.23784736,0.015608,459.571378,0.697007505,-0.00195875,1.382234562,156.39,74.185,0.545552522,19.5,339.0045999
HKW,HKW014-SCPT-A,9.023629965,32.2818,32.29336848,0.25874496,0.027544,386.3882881,0.827860448,-0.002094279,1.477231511,175.89,83.435,0.512321057,19.5,449.4305787
HKW,HKW014-SCPT-A,40.61538462,28.752,28.78459032,0.16563936,0.077596,74.51945179,0.58802836,-0.012411534,1.733722979,792.09,375.735,0.344525884,19.5,451.6250724
HKW,HKW014-SCPT-A,42.09230769,32.74548,32.9131608,0.285781,0.39924,82.37560781,0.890381647,-0.001036842,1.832520087,820.95,389.425,0.262570643,19.5,451.4986966
HKW,HKW014-SCPT-A,43.52,34.229,34.3193672,0.27722612,0.21516,83.08819051,0.859755968,-0.006376801,1.813373363,848.64,402.56,0.261294402,19.5,413.491304
HKW,HKW006-SCPT,5.922715798,13.27364,13.29687104,0.10132376,0.055312,239.6386156,0.792375496,-0.000398279,1.660493963,115.44,54.76,0.778149261,19.5,234.5146655
HKW,HKW006-SCPT,8.896896582,13.72684,13.68520456,0.0934236,-0.099132,163.9648883,0.697598362,-0.013829091,1.674379786,173.55,82.325,0.706675247,19.5,236.0560856
HKW,HKW006-SCPT,10.97116648,15.29184,15.31556328,0.12104092,0.056484,148.5239644,0.803364381,-0.003689652,1.716666141,214.11,101.565,0.612641358,19.5,236.3765272
HKW,HKW006-SCPT,19.82291738,15.22424,15.28856888,0.24452504,0.153164,81.22577945,1.735282084,-0.002991541,2.075117508,386.49,183.335,0.393611812,19.5,236.708379
HKW,HKW006-SCPT,12.94811778,31.3146,31.31644296,0.20672572,0.004388,258.887793,0.677155346,-0.00397989,1.468590166,252.33,119.695,0.489223164,19.5,291.5796354
HKW,HKW006-SCPT,22.89644386,4.11952,4.4809552,0.0838764,0.86056,19.00964759,2.013093513,0.204386576,2.684166407,446.55,211.825,0.567623097,19.5,292.2346256
HKW,HKW006-SCPT,25.88227887,10.92976,10.97403472,0.14866952,0.105416,43.8011778,1.653894058,-0.015701632,2.269130944,504.66,239.39,0.427984532,19.5,292.3312057
HKW,HKW006-SCPT,6.908115269,29.47168,29.48092336,0.201404,0.022008,460.3737027,0.687682039,-0.001658345,1.402492241,134.55,63.825,0.603491124,19.5,309.0366362
HKW,HKW006-SCPT,9.917313266,13.73164,13.77438256,0.10751924,0.101768,148.0731605,0.791766837,4.97E-06,1.727545632,193.44,91.76,0.654806806,19.5,309.2959759
HKW,HKW006-SCPT,7.957613446,13.69544,13.71159152,0.1185114,0.038456,184.2787052,0.874037292,-0.003169066,1.718218045,155.22,73.63,0.679774892,19.5,309.5241036
HKW,HKW006-SCPT,21.39430015,38.49884,38.5780856,0.35643896,0.18868,192.8957756,0.934542536,-0.000816842,1.590760695,417.3,197.95,0.323318882,19.5,310.0329092
HKW,HKW006-SCPT,24.31608998,3.64224,3.92708064,0.07802388,0.678192,15.32168883,2.314698416,0.14805942,2.797642094,474.24,224.96,0.556726808,19.5,310.5298471
HKW,HKW006-SCPT,27.34427552,16.57752,16.67137656,0.17514416,0.223468,63.78218423,1.120953887,-0.003455634,2.007755409,533.13,252.895,0.393748685,19.5,311.0109679
HKW,HKW006-SCPT,36.1143434,35.94312,36.08151336,0.27658364,0.329508,105.9095671,0.786738461,-0.001143671,1.687499062,704.34,334.11,0.285175931,19.5,331.5152737
HKW,HKW006-SCPT,17.94666999,44.24512,44.25649528,0.30135916,0.027084,264.7188492,0.68597453,-0.003574505,1.408345278,349.83,165.945,0.373900153,19.5,330.8442066
HKW,HKW006-SCPT,33.21240804,23.92116,24.05382288,0.23579004,0.315864,76.28794974,1.180423563,-0.000562726,1.950828181,647.79,307.285,0.322062287,19.5,331.1794529
HKW,HKW006-SCPT,28.821539,27.71696,27.76222256,0.26711804,0.107768,102.022862,0.998198027,-0.007036666,1.794064762,561.99,266.585,0.322055412,19.5,331.6587946
HKW,HKW006-SCPT,34.68967152,29.24768,29.36435936,0.2038442,0.277808,89.40527442,0.718528543,-0.002776279,1.725244057,676.26,320.79,0.33467389,19.5,331.6587946
HKW,HKW006-SCPT,14.10470609,49.95932,49.94839664,0.314429,-0.026008,380.8593802,0.63310959,-0.003436544,1.31090615,274.95,130.425,0.403844297,19.5,353.3892396
HKW,HKW006-SCPT,14.93689909,49.26512,49.24536824,0.33672948,-0.047028,354.2235419,0.687814757,-0.004091591,1.351154607,291.33,138.195,0.384422939,19.5,354.1420803
HKW,HKW006-SCPT,15.90630614,52.5772,52.56382888,0.35385428,-0.031836,355.3148531,0.677244686,-0.003730245,1.335524067,310.05,147.075,0.367451447,19.5,354.7602555
HKW,HKW006-SCPT,16.92964664,53.14776,53.15228928,0.38071348,0.010784,337.5737572,0.720634801,-0.003073264,1.362932187,329.94,156.51,0.347385128,19.5,354.5905848
HKW,HKW006-SCPT,18.9363096,26.55748,26.62411048,0.21538104,0.158644,150.0147061,0.835898901,-0.001339599,1.649733958,369.33,175.195,0.417105576,19.5,354.4740032
HKW,HKW006-SCPT,31.75772189,16.615,16.71673576,0.2124272,0.242228,54.78889304,1.379147746,-0.004948065,2.127467479,619.32,293.78,0.342462978,19.5,354.4872229
HKW,HKW006-SCPT,37.5869085,18.06424,18.17742832,0.2791296,0.269496,50.20485744,1.632012731,-0.006910746,2.221119428,732.81,347.615,0.278929125,19.5,354.5772048
HKW,HKW006-SCPT,30.30146238,24.52996,24.6115744,0.25083784,0.19432,85.68114304,1.085396834,-0.004825908,1.882287585,590.85,280.275,0.323990421,19.5,354.9466412
HKW,HKW006-SCPT,11.94963498,35.16132,35.15930904,0.22347052,-0.004788,316.7112661,0.642976372,-0.003656706,1.39935085,232.83,110.445,0.487119922,19.5,381.4062558
HKW,HKW006-SCPT,39.09063451,26.2744,26.3853052,0.2876662,0.26406,70.93250945,1.269919055,-0.00484741,2.006065231,762.45,361.675,0.26931143,19.5,414.3270822
HKW,HKW006-SCPT,43.45234231,13.54144,13.7290456,0.24174912,0.44668,32.053856,1.944068615,0.001620804,2.464688747,847.47,402.005,0.278896714,19.5,353.8266327
HKW,HKW006-SCPT,40.53033459,17.76924,17.9483364,0.32995436,0.42642,45.80270548,2.049329929,0.001790102,2.35017687,790.53,374.995,0.248381716,19.5,380.7891029
HKW,HKW006-SCPT,44.87587577,29.1206,29.30876672,0.26163276,0.448016,68.47292076,0.922614911,-0.000439976,1.915805775,875.16,415.14,0.263599727,19.5,412.6285868
HKW,HKW006-SCPT,49.15651109,28.66408,28.86619744,0.28874364,0.481232,61.3720464,1.041445198,-0.000815326,2.006609187,958.62,454.73,0.238556789,19.5,412.9856409
HKW,HKW006-SCPT,46.32040694,34.70416,34.87071016,0.3076058,0.396548,79.28523428,0.906099638,-0.00230316,1.848134435,903.24,428.46,0.237660519,19.5,430.5750229
HKW,HKW006-SCPT,53.37997353,34.31464,34.33072096,0.37908068,0.038288,67.399093,1.179424302,-0.016326603,2.008926728,1040.91,493.765,0.201160054,19.5,450.2101018
HKW,HKW006-SCPT,42.00941915,22.81832,22.90491896,0.28673632,0.206188,56.8328121,1.395959918,-0.010654976,2.112926357,819,388.5,0.262353547,19.5,450.3446332
HKW,HKW006-SCPT,47.76138148,26.73284,26.93372768,0.25896636,0.478304,58.87405254,0.997742087,-0.000428933,2.008692542,931.32,441.78,0.256609582,19.5,413.0231146
HKW,HKW006-SCPT,50.59968603,24.74104,24.93894736,0.24205592,0.471208,51.18008888,1.016276016,-0.00195859,2.078188535,986.7,468.05,0.25769001,19.5,446.1159514
HKW,HKW006-SCPT,51.95604396,29.73088,29.79301312,0.240538,0.147936,59.88459667,0.841879357,-0.013480965,1.947042361,1013.22,480.63,0.256642592,19.5,458.6850571
HKZ III,HKZ3-BH01-SC,7.036938329,22.90896,22.92688392,0.15923652,0.042676,350.8283574,0.708220677,-0.001400283,1.483534479,137.28,65.12,0.646916229,19.5,233.8093524
